CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdParametreEnv;LbLongParametre;RsParEnvOpPrelBio;CdUniteMesure;SymUniteMesure;CdRqParEnvPrelBio;MnemoRqParEnvPrelBio;CdMethodeParEnvPrelBio;NomMethodeParEnvPrelBio;RefOperationPrelBio;CdStatutParEnvPrelBio;MnStatutParEnvPrelBio;CdQualParEnvPrelBio;LbQualParEnvPrelBio;DateParEnvPrelBio;CdProducteur;NomProducteur
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2019-10-08;1301;Température de l'Eau;18.7;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82203eta3_SurfEchMc1250.00_SBVDKmc13716.00_DSrcKm246.30_LarMEauM106.90_PntCEPM0.77_ProfMStaM1.72_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;1;Correcte;2019-10-08;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2019-10-08;1303;Conductivité à 25°C;192.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82203eta3_SurfEchMc1250.00_SBVDKmc13716.00_DSrcKm246.30_LarMEauM106.90_PntCEPM0.77_ProfMStaM1.72_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;0;Qualification non definissable;2019-10-08;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2021-10-06;1301;Température de l'Eau;16.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe86757eta2_SurfEchMc1250.0_SBVDKmc13716.0_DSrcKm246.3_LarMEauM117.6_PntCEPM0.77_ProfMStaM1.73_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;1;Correcte;2021-10-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2021-10-06;1303;Conductivité à 25°C;290.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe86757eta2_SurfEchMc1250.0_SBVDKmc13716.0_DSrcKm246.3_LarMEauM117.6_PntCEPM0.77_ProfMStaM1.73_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;0;Qualification non definissable;2021-10-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2023-09-13;1301;Température de l'Eau;24.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe91204eta2_SurfEchMc1250.0_SBVDKmc13716.0_DSrcKm246.3_LarMEauM103.9_PntCEPM0.77_ProfMStaM1.61_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;1;Correcte;2023-09-13;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05154500;La Garonne à Verdun-sur-Garonne;500;4;Poissons;2023-09-13;1303;Conductivité à 25°C;226.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe91204eta2_SurfEchMc1250.0_SBVDKmc13716.0_DSrcKm246.3_LarMEauM103.9_PntCEPM0.77_ProfMStaM1.61_AltM96_TAir1C6.3_TAir7C22.3;1;Donnée brute;0;Qualification non definissable;2023-09-13;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2016-10-03;1301;Température de l'Eau;17.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25011eta2_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM117.0_PntCEPM0.9_ProfMStaM0.95_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;1;Correcte;2016-10-03;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2016-10-03;1303;Conductivité à 25°C;225.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25011eta2_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM117.0_PntCEPM0.9_ProfMStaM0.95_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2016-10-03;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2018-10-23;1301;Température de l'Eau;14.4;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38824eta2_SurfEchMc1250.00_SBVDKmc10600.00_DSrcKm238.83_LarMEauM127.70_PntCEPM0.90_ProfMStaM1.39_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;1;Correcte;2018-10-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2018-10-23;1303;Conductivité à 25°C;256.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38824eta2_SurfEchMc1250.00_SBVDKmc10600.00_DSrcKm238.83_LarMEauM127.70_PntCEPM0.90_ProfMStaM1.39_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2018-10-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2020-10-22;1301;Température de l'Eau;13.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84735eta3_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM133.6_PntCEPM0.9_ProfMStaM1.32_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;1;Correcte;2020-10-22;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2020-10-22;1303;Conductivité à 25°C;250.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84735eta3_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM133.6_PntCEPM0.9_ProfMStaM1.32_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2020-10-22;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2022-10-26;1301;Température de l'Eau;12.6;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88763eta2_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM126.0_PntCEPM0.9_ProfMStaM0.98_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;1;Correcte;2022-10-26;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05161000;La Garonne en aval de Toulouse;500;4;Poissons;2022-10-26;1303;Conductivité à 25°C;247.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88763eta2_SurfEchMc1250.0_SBVDKmc10600.0_DSrcKm238.83_LarMEauM126.0_PntCEPM0.9_ProfMStaM0.98_AltM115_TAir1C6.0_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2022-10-26;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2016-10-13;1301;Température de l'Eau;13.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24637eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM170.0_PntCEPM1.2_ProfMStaM1.95_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;1;Correcte;2016-10-13;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2016-10-13;1303;Conductivité à 25°C;272.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24637eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM170.0_PntCEPM1.2_ProfMStaM1.95_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2016-10-13;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2018-10-16;1301;Température de l'Eau;17.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38795eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM178.0_PntCEPM1.2_ProfMStaM2.36_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;1;Correcte;2018-10-16;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2018-10-16;1303;Conductivité à 25°C;260.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38795eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM178.0_PntCEPM1.2_ProfMStaM2.36_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2018-10-16;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2020-10-20;1301;Température de l'Eau;12.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84752eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM185.2_PntCEPM1.2_ProfMStaM2.73_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;1;Correcte;2020-10-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2020-10-20;1303;Conductivité à 25°C;200.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84752eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM185.2_PntCEPM1.2_ProfMStaM2.73_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2020-10-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2022-10-25;1301;Température de l'Eau;17.4;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88762eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM181.9_PntCEPM1.2_ProfMStaM2.03_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;1;Correcte;2022-10-25;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05163290;La Garonne à l'entrée dans Toulouse;500;4;Poissons;2022-10-25;1303;Conductivité à 25°C;190.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88762eta2_SurfEchMc1250.0_SBVDKmc9555.0_DSrcKm205.5_LarMEauM181.9_PntCEPM1.2_ProfMStaM2.03_AltM136_TAir1C5.7_TAir7C22.2;1;Donnée brute;0;Qualification non definissable;2022-10-25;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2015-08-20;1301;Température de l'Eau;18.3;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24098eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM79.0_PntCEPM1.2_ProfMStaM1.59_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2015-08-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2015-08-20;1303;Conductivité à 25°C;229.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24098eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM79.0_PntCEPM1.2_ProfMStaM1.59_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2015-08-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2016-08-18;1301;Température de l'Eau;22.6;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24097eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM74.7_PntCEPM1.2_ProfMStaM1.16_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2016-08-18;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2016-08-18;1303;Conductivité à 25°C;265.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24097eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM74.7_PntCEPM1.2_ProfMStaM1.16_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2016-08-18;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2017-08-18;1301;Température de l'Eau;22.3;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24096eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM69.0_PntCEPM1.2_ProfMStaM1.13_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2017-08-18;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2017-08-18;1303;Conductivité à 25°C;264.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe24096eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM69.0_PntCEPM1.2_ProfMStaM1.13_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2017-08-18;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2018-08-23;1301;Température de l'Eau;22.8;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe39218eta2_SurfEchMc1250.00_SBVDKmc6822.08_DSrcKm186.75_LarMEauM80.00_PntCEPM1.20_ProfMStaM1.49_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2018-08-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2018-08-23;1303;Conductivité à 25°C;235.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe39218eta2_SurfEchMc1250.00_SBVDKmc6822.08_DSrcKm186.75_LarMEauM80.00_PntCEPM1.20_ProfMStaM1.49_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2018-08-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2019-10-04;1301;Température de l'Eau;18.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82440eta3_SurfEchMc1250.00_SBVDKmc6822.08_DSrcKm186.75_LarMEauM74.00_PntCEPM1.20_ProfMStaM1.23_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2019-10-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2019-10-04;1303;Conductivité à 25°C;254.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82440eta3_SurfEchMc1250.00_SBVDKmc6822.08_DSrcKm186.75_LarMEauM74.00_PntCEPM1.20_ProfMStaM1.23_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2019-10-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2020-08-20;1301;Température de l'Eau;22.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84666eta3_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.3_PntCEPM1.2_ProfMStaM1.22_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2020-08-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2020-08-20;1303;Conductivité à 25°C;298.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84666eta3_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.3_PntCEPM1.2_ProfMStaM1.22_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2020-08-20;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2021-09-07;1301;Température de l'Eau;21.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe87225eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.9_PntCEPM1.2_ProfMStaM0.9_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2021-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2021-09-07;1303;Conductivité à 25°C;287.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe87225eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.9_PntCEPM1.2_ProfMStaM0.9_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2021-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2022-09-07;1301;Température de l'Eau;24.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe89047eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.4_PntCEPM1.2_ProfMStaM0.78_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2022-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2022-09-07;1303;Conductivité à 25°C;256.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe89047eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM73.4_PntCEPM1.2_ProfMStaM0.78_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2022-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2023-09-07;1301;Température de l'Eau;20.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe90884eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM79.4_PntCEPM1.2_ProfMStaM0.84_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;1;Correcte;2023-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
