CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdParametreEnv;LbLongParametre;RsParEnvOpPrelBio;CdUniteMesure;SymUniteMesure;CdRqParEnvPrelBio;MnemoRqParEnvPrelBio;CdMethodeParEnvPrelBio;NomMethodeParEnvPrelBio;RefOperationPrelBio;CdStatutParEnvPrelBio;MnStatutParEnvPrelBio;CdQualParEnvPrelBio;LbQualParEnvPrelBio;DateParEnvPrelBio;CdProducteur;NomProducteur
05174000;La Garonne en amont de l'Ariège;500;4;Poissons;2023-09-07;1303;Conductivité à 25°C;260.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe90884eta2_SurfEchMc1250.0_SBVDKmc6822.08_DSrcKm186.75_LarMEauM79.4_PntCEPM1.2_ProfMStaM0.84_AltM159_TAir1C5.8_TAir7C22.0;1;Donnée brute;0;Qualification non definissable;2023-09-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2015-07-23;1301;Température de l'Eau;22.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25365eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM73.3_PntCEPM1.2_ProfMStaM0.93_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;1;Correcte;2015-07-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2015-07-23;1303;Conductivité à 25°C;254.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25365eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM73.3_PntCEPM1.2_ProfMStaM0.93_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;0;Qualification non definissable;2015-07-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2017-08-28;1301;Température de l'Eau;23.4;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25364eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM71.1_PntCEPM1.2_ProfMStaM1.35_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;1;Correcte;2017-08-28;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2017-08-28;1303;Conductivité à 25°C;311.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25364eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM71.1_PntCEPM1.2_ProfMStaM1.35_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;0;Qualification non definissable;2017-08-28;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2019-09-16;1301;Température de l'Eau;18.8;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;1;Correcte;2019-09-16;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2019-09-16;1303;Conductivité à 25°C;210.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;0;Qualification non definissable;2019-09-16;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2023-09-11;1301;Température de l'Eau;21.7;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe91196eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM68.0_PntCEPM1.2_ProfMStaM0.95_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;1;Correcte;2023-09-11;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05175800;La Garonne à Marquefave;500;4;Poissons;2023-09-11;1303;Conductivité à 25°C;246.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe91196eta2_SurfEchMc1250.0_SBVDKmc5252.0_DSrcKm169.56_LarMEauM68.0_PntCEPM1.2_ProfMStaM0.95_AltM178_TAir1C5.8_TAir7C21.9;1;Donnée brute;0;Qualification non definissable;2023-09-11;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2016-10-07;1301;Température de l'Eau;16.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25130eta2_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM75.5_PntCEPM1.9_ProfMStaM1.51_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;1;Correcte;2016-10-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2016-10-07;1303;Conductivité à 25°C;316.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25130eta2_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM75.5_PntCEPM1.9_ProfMStaM1.51_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;0;Qualification non definissable;2016-10-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2018-10-01;1301;Température de l'Eau;17.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38700eta2_SurfEchMc1250.00_SBVDKmc4440.00_DSrcKm141.56_LarMEauM76.50_PntCEPM1.90_ProfMStaM1.29_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;1;Correcte;2018-10-01;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2018-10-01;1303;Conductivité à 25°C;280.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38700eta2_SurfEchMc1250.00_SBVDKmc4440.00_DSrcKm141.56_LarMEauM76.50_PntCEPM1.90_ProfMStaM1.29_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;0;Qualification non definissable;2018-10-01;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2020-10-06;1301;Température de l'Eau;13.1;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84738eta3_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM77.8_PntCEPM1.9_ProfMStaM1.67_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;1;Correcte;2020-10-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2020-10-06;1303;Conductivité à 25°C;210.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84738eta3_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM77.8_PntCEPM1.9_ProfMStaM1.67_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;0;Qualification non definissable;2020-10-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2022-10-10;1301;Température de l'Eau;19.6;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88726eta2_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM68.2_PntCEPM1.9_ProfMStaM1.31_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;1;Correcte;2022-10-10;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05177000;La Garonne à Cazères;500;4;Poissons;2022-10-10;1303;Conductivité à 25°C;290.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88726eta2_SurfEchMc1250.0_SBVDKmc4440.0_DSrcKm141.56_LarMEauM68.2_PntCEPM1.9_ProfMStaM1.31_AltM234_TAir1C5.6_TAir7C21.6;1;Donnée brute;0;Qualification non definissable;2022-10-10;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2016-09-01;1301;Température de l'Eau;18.6;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25326eta2_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM52.1_PntCEPM2.5_ProfMStaM0.89_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;1;Correcte;2016-09-01;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2016-09-01;1303;Conductivité à 25°C;306.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25326eta2_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM52.1_PntCEPM2.5_ProfMStaM0.89_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;0;Qualification non definissable;2016-09-01;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2018-10-02;1301;Température de l'Eau;13.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38751eta2_SurfEchMc1250.00_SBVDKmc2570.27_DSrcKm114.25_LarMEauM53.90_PntCEPM2.50_ProfMStaM0.86_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;1;Correcte;2018-10-02;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2018-10-02;1303;Conductivité à 25°C;344.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe38751eta2_SurfEchMc1250.00_SBVDKmc2570.27_DSrcKm114.25_LarMEauM53.90_PntCEPM2.50_ProfMStaM0.86_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;0;Qualification non definissable;2018-10-02;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2020-10-07;1301;Température de l'Eau;13.2;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84776eta3_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM58.3_PntCEPM2.5_ProfMStaM1.2_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;1;Correcte;2020-10-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2020-10-07;1303;Conductivité à 25°C;328.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe84776eta3_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM58.3_PntCEPM2.5_ProfMStaM1.2_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;0;Qualification non definissable;2020-10-07;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2022-10-12;1301;Température de l'Eau;16.2;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88725eta2_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM54.7_PntCEPM2.5_ProfMStaM0.81_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;1;Correcte;2022-10-12;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181000;La Garonne à Labarthe Inard;500;4;Poissons;2022-10-12;1303;Conductivité à 25°C;320.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88725eta2_SurfEchMc1250.0_SBVDKmc2570.27_DSrcKm114.25_LarMEauM54.7_PntCEPM2.5_ProfMStaM0.81_AltM315_TAir1C5.0_TAir7C21.0;1;Donnée brute;0;Qualification non definissable;2022-10-12;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2015-08-21;1301;Température de l'Eau;17.8;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25388eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM36.1_PntCEPM4.8_ProfMStaM0.65_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;1;Correcte;2015-08-21;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2015-08-21;1303;Conductivité à 25°C;192.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25388eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM36.1_PntCEPM4.8_ProfMStaM0.65_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;0;Qualification non definissable;2015-08-21;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2017-08-04;1301;Température de l'Eau;19.7;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25387eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM38.3_PntCEPM4.8_ProfMStaM0.79_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;1;Correcte;2017-08-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2017-08-04;1303;Conductivité à 25°C;205.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25387eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM38.3_PntCEPM4.8_ProfMStaM0.79_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;0;Qualification non definissable;2017-08-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2021-09-06;1301;Température de l'Eau;18.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe86088eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM30.8_PntCEPM4.8_ProfMStaM0.61_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;1;Correcte;2021-09-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2021-09-06;1303;Conductivité à 25°C;201.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe86088eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM30.8_PntCEPM4.8_ProfMStaM0.61_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;0;Qualification non definissable;2021-09-06;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2023-09-04;1301;Température de l'Eau;15.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe90962eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM30.7_PntCEPM4.8_ProfMStaM0.61_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;1;Correcte;2023-09-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;500;4;Poissons;2023-09-04;1303;Conductivité à 25°C;186.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe90962eta2_SurfEchMc937.5_SBVDKmc2150.0_DSrcKm90.45_LarMEauM30.7_PntCEPM4.8_ProfMStaM0.61_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;0;Qualification non definissable;2023-09-04;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;;4;Poissons;2019-09-09;1301;Température de l'Eau;15.3;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;1;Correcte;2019-09-09;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05181800;La Garonne à Valentine;;4;Poissons;2019-09-09;1303;Conductivité à 25°C;203.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;1;Donnée brute;0;Qualification non definissable;2019-09-09;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2015-08-28;1301;Température de l'Eau;14.6;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25334eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM26.2_PntCEPM11.0_ProfMStaM0.3_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;1;Correcte;2015-08-28;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2015-08-28;1303;Conductivité à 25°C;171.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25334eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM26.2_PntCEPM11.0_ProfMStaM0.3_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;0;Qualification non definissable;2015-08-28;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2016-08-23;1301;Température de l'Eau;14.4;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25333eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM24.5_PntCEPM11.0_ProfMStaM0.26_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;1;Correcte;2016-08-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2016-08-23;1303;Conductivité à 25°C;154.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25333eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM24.5_PntCEPM11.0_ProfMStaM0.26_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;0;Qualification non definissable;2016-08-23;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2017-08-11;1301;Température de l'Eau;11.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25332eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM33.4_PntCEPM11.0_ProfMStaM0.26_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;1;Correcte;2017-08-11;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
05184000;La Garonne au Pont du Roi;500;4;Poissons;2017-08-11;1303;Conductivité à 25°C;160.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe25332eta2_SurfEchMc937.5_SBVDKmc556.0_DSrcKm44.55_LarMEauM33.4_PntCEPM11.0_ProfMStaM0.26_AltM562_TAir1C3.0_TAir7C19.7;1;Donnée brute;0;Qualification non definissable;2017-08-11;13002591901898;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE OCCITANIE (OFB)
